;SimulationStep;Cycle Step;Cycle;Origin;Destination;Total;age: [children];age: [young];age: [adults];age: [elders];occupation: [idle];occupation: [student];occupation: [worker]
374;2;2;0;Centro;Rio Branco;0;0;0;0;0;0;0;0
375;2;2;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
376;2;2;0;Centro;Santana;0;0;0;0;0;0;0;0
377;2;2;0;Cidade Baixa;Azenha;0;0;0;0;0;0;0;0
378;2;2;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0;0;0
379;2;2;0;Cidade Baixa;Centro;0;0;0;0;0;0;0;0
380;2;2;0;Cidade Baixa;Cidade Baixa;0;0;0;0;0;0;0;0
381;2;2;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
382;2;2;0;Cidade Baixa;Floresta;0;0;0;0;0;0;0;0
383;2;2;0;Cidade Baixa;Independência;0;0;0;0;0;0;0;0
384;2;2;0;Cidade Baixa;Menino Deus;0;0;0;0;0;0;0;0
385;2;2;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0;0;0
386;2;2;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
387;2;2;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0;0;0
388;2;2;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
389;2;2;0;Cidade Baixa;Santana;0;0;0;0;0;0;0;0
390;2;2;0;Farroupilha;Azenha;0;0;0;0;0;0;0;0
391;2;2;0;Farroupilha;Bom Fim;0;0;0;0;0;0;0;0
392;2;2;0;Farroupilha;Centro;0;0;0;0;0;0;0;0
393;2;2;0;Farroupilha;Cidade Baixa;0;0;0;0;0;0;0;0
394;2;2;0;Farroupilha;Farroupilha;0;0;0;0;0;0;0;0
395;2;2;0;Farroupilha;Floresta;0;0;0;0;0;0;0;0
396;2;2;0;Farroupilha;Independência;0;0;0;0;0;0;0;0
397;2;2;0;Farroupilha;Menino Deus;0;0;0;0;0;0;0;0
398;2;2;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0;0;0
399;2;2;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
400;2;2;0;Farroupilha;Rio Branco;0;0;0;0;0;0;0;0
401;2;2;0;Farroupilha;Santa Cecília;0;0;0;0;0;0;0;0
402;2;2;0;Farroupilha;Santana;0;0;0;0;0;0;0;0
403;2;2;0;Floresta;Azenha;0;0;0;0;0;0;0;0
404;2;2;0;Floresta;Bom Fim;0;0;0;0;0;0;0;0
405;2;2;0;Floresta;Centro;0;0;0;0;0;0;0;0
406;2;2;0;Floresta;Cidade Baixa;0;0;0;0;0;0;0;0
407;2;2;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
408;2;2;0;Floresta;Floresta;0;0;0;0;0;0;0;0
409;2;2;0;Floresta;Independência;0;0;0;0;0;0;0;0
410;2;2;0;Floresta;Menino Deus;0;0;0;0;0;0;0;0
411;2;2;0;Floresta;Moinhos de Vento;0;0;0;0;0;0;0;0
412;2;2;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
413;2;2;0;Floresta;Rio Branco;0;0;0;0;0;0;0;0
414;2;2;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
415;2;2;0;Floresta;Santana;0;0;0;0;0;0;0;0
416;2;2;0;Independência;Azenha;0;0;0;0;0;0;0;0
417;2;2;0;Independência;Bom Fim;0;0;0;0;0;0;0;0
418;2;2;0;Independência;Centro;0;0;0;0;0;0;0;0
419;2;2;0;Independência;Cidade Baixa;0;0;0;0;0;0;0;0
420;2;2;0;Independência;Farroupilha;0;0;0;0;0;0;0;0
421;2;2;0;Independência;Floresta;0;0;0;0;0;0;0;0
422;2;2;0;Independência;Independência;0;0;0;0;0;0;0;0
423;2;2;0;Independência;Menino Deus;0;0;0;0;0;0;0;0
424;2;2;0;Independência;Moinhos de Vento;0;0;0;0;0;0;0;0
425;2;2;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
426;2;2;0;Independência;Rio Branco;0;0;0;0;0;0;0;0
427;2;2;0;Independência;Santa Cecília;0;0;0;0;0;0;0;0
428;2;2;0;Independência;Santana;0;0;0;0;0;0;0;0
429;2;2;0;Menino Deus;Azenha;0;0;0;0;0;0;0;0
430;2;2;0;Menino Deus;Bom Fim;0;0;0;0;0;0;0;0
431;2;2;0;Menino Deus;Centro;0;0;0;0;0;0;0;0
432;2;2;0;Menino Deus;Cidade Baixa;0;0;0;0;0;0;0;0
433;2;2;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
434;2;2;0;Menino Deus;Floresta;0;0;0;0;0;0;0;0
435;2;2;0;Menino Deus;Independência;0;0;0;0;0;0;0;0
436;2;2;0;Menino Deus;Menino Deus;0;0;0;0;0;0;0;0
437;2;2;0;Menino Deus;Moinhos de Vento;0;0;0;0;0;0;0;0
438;2;2;0;Menino Deus;Praia de Belas;0;0;0;0;0;0;0;0
439;2;2;0;Menino Deus;Rio Branco;0;0;0;0;0;0;0;0
440;2;2;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
441;2;2;0;Menino Deus;Santana;0;0;0;0;0;0;0;0
442;2;2;0;Moinhos de Vento;Azenha;0;0;0;0;0;0;0;0
443;2;2;0;Moinhos de Vento;Bom Fim;0;0;0;0;0;0;0;0
444;2;2;0;Moinhos de Vento;Centro;0;0;0;0;0;0;0;0
445;2;2;0;Moinhos de Vento;Cidade Baixa;0;0;0;0;0;0;0;0
446;2;2;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
447;2;2;0;Moinhos de Vento;Floresta;0;0;0;0;0;0;0;0
448;2;2;0;Moinhos de Vento;Independência;0;0;0;0;0;0;0;0
449;2;2;0;Moinhos de Vento;Menino Deus;0;0;0;0;0;0;0;0
450;2;2;0;Moinhos de Vento;Moinhos de Vento;0;0;0;0;0;0;0;0
451;2;2;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
452;2;2;0;Moinhos de Vento;Rio Branco;0;0;0;0;0;0;0;0
453;2;2;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0;0;0
454;2;2;0;Moinhos de Vento;Santana;0;0;0;0;0;0;0;0
455;2;2;0;Praia de Belas;Azenha;0;0;0;0;0;0;0;0
456;2;2;0;Praia de Belas;Bom Fim;0;0;0;0;0;0;0;0
457;2;2;0;Praia de Belas;Centro;0;0;0;0;0;0;0;0
458;2;2;0;Praia de Belas;Cidade Baixa;0;0;0;0;0;0;0;0
459;2;2;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
460;2;2;0;Praia de Belas;Floresta;0;0;0;0;0;0;0;0
461;2;2;0;Praia de Belas;Independência;0;0;0;0;0;0;0;0
462;2;2;0;Praia de Belas;Menino Deus;0;0;0;0;0;0;0;0
463;2;2;0;Praia de Belas;Moinhos de Vento;0;0;0;0;0;0;0;0
464;2;2;0;Praia de Belas;Praia de Belas;0;0;0;0;0;0;0;0
465;2;2;0;Praia de Belas;Rio Branco;0;0;0;0;0;0;0;0
466;2;2;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
467;2;2;0;Praia de Belas;Santana;0;0;0;0;0;0;0;0
468;2;2;0;Rio Branco;Azenha;0;0;0;0;0;0;0;0
469;2;2;0;Rio Branco;Bom Fim;0;0;0;0;0;0;0;0
470;2;2;0;Rio Branco;Centro;0;0;0;0;0;0;0;0
471;2;2;0;Rio Branco;Cidade Baixa;0;0;0;0;0;0;0;0
472;2;2;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
473;2;2;0;Rio Branco;Floresta;0;0;0;0;0;0;0;0
474;2;2;0;Rio Branco;Independência;0;0;0;0;0;0;0;0
475;2;2;0;Rio Branco;Menino Deus;0;0;0;0;0;0;0;0
476;2;2;0;Rio Branco;Moinhos de Vento;0;0;0;0;0;0;0;0
477;2;2;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
478;2;2;0;Rio Branco;Rio Branco;0;0;0;0;0;0;0;0
479;2;2;0;Rio Branco;Santa Cecília;0;0;0;0;0;0;0;0
480;2;2;0;Rio Branco;Santana;0;0;0;0;0;0;0;0
481;2;2;0;Santa Cecília;Azenha;0;0;0;0;0;0;0;0
482;2;2;0;Santa Cecília;Bom Fim;0;0;0;0;0;0;0;0
483;2;2;0;Santa Cecília;Centro;0;0;0;0;0;0;0;0
484;2;2;0;Santa Cecília;Cidade Baixa;0;0;0;0;0;0;0;0
485;2;2;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
486;2;2;0;Santa Cecília;Floresta;0;0;0;0;0;0;0;0
487;2;2;0;Santa Cecília;Independência;0;0;0;0;0;0;0;0
488;2;2;0;Santa Cecília;Menino Deus;0;0;0;0;0;0;0;0
489;2;2;0;Santa Cecília;Moinhos de Vento;0;0;0;0;0;0;0;0
490;2;2;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
491;2;2;0;Santa Cecília;Rio Branco;0;0;0;0;0;0;0;0
492;2;2;0;Santa Cecília;Santa Cecília;0;0;0;0;0;0;0;0
493;2;2;0;Santa Cecília;Santana;0;0;0;0;0;0;0;0
494;2;2;0;Santana;Azenha;0;0;0;0;0;0;0;0
495;2;2;0;Santana;Bom Fim;0;0;0;0;0;0;0;0
496;2;2;0;Santana;Centro;0;0;0;0;0;0;0;0
497;2;2;0;Santana;Cidade Baixa;0;0;0;0;0;0;0;0
498;2;2;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
499;2;2;0;Santana;Floresta;0;0;0;0;0;0;0;0
500;2;2;0;Santana;Independência;0;0;0;0;0;0;0;0
501;2;2;0;Santana;Menino Deus;0;0;0;0;0;0;0;0
502;2;2;0;Santana;Moinhos de Vento;0;0;0;0;0;0;0;0
503;2;2;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
504;2;2;0;Santana;Rio Branco;0;0;0;0;0;0;0;0
505;2;2;0;Santana;Santa Cecília;0;0;0;0;0;0;0;0
506;2;2;0;Santana;Santana;0;0;0;0;0;0;0;0
507;3;3;0;Azenha;Azenha;0;0;0;0;0;0;0;0
508;3;3;0;Azenha;Bom Fim;0;0;0;0;0;0;0;0
509;3;3;0;Azenha;Centro;0;0;0;0;0;0;0;0
510;3;3;0;Azenha;Cidade Baixa;0;0;0;0;0;0;0;0
511;3;3;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
512;3;3;0;Azenha;Floresta;0;0;0;0;0;0;0;0
513;3;3;0;Azenha;Independência;0;0;0;0;0;0;0;0
514;3;3;0;Azenha;Menino Deus;0;0;0;0;0;0;0;0
515;3;3;0;Azenha;Moinhos de Vento;0;0;0;0;0;0;0;0
516;3;3;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
517;3;3;0;Azenha;Rio Branco;0;0;0;0;0;0;0;0
518;3;3;0;Azenha;Santa Cecília;0;0;0;0;0;0;0;0
519;3;3;0;Azenha;Santana;0;0;0;0;0;0;0;0
520;3;3;0;Bom Fim;Azenha;0;0;0;0;0;0;0;0
521;3;3;0;Bom Fim;Bom Fim;0;0;0;0;0;0;0;0
522;3;3;0;Bom Fim;Centro;0;0;0;0;0;0;0;0
523;3;3;0;Bom Fim;Cidade Baixa;0;0;0;0;0;0;0;0
524;3;3;0;Bom Fim;Farroupilha;0;0;0;0;0;0;0;0
525;3;3;0;Bom Fim;Floresta;0;0;0;0;0;0;0;0
526;3;3;0;Bom Fim;Independência;0;0;0;0;0;0;0;0
527;3;3;0;Bom Fim;Menino Deus;0;0;0;0;0;0;0;0
528;3;3;0;Bom Fim;Moinhos de Vento;0;0;0;0;0;0;0;0
529;3;3;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
530;3;3;0;Bom Fim;Rio Branco;0;0;0;0;0;0;0;0
531;3;3;0;Bom Fim;Santa Cecília;0;0;0;0;0;0;0;0
532;3;3;0;Bom Fim;Santana;0;0;0;0;0;0;0;0
533;3;3;0;Centro;Azenha;0;0;0;0;0;0;0;0
534;3;3;0;Centro;Bom Fim;0;0;0;0;0;0;0;0
535;3;3;0;Centro;Centro;0;0;0;0;0;0;0;0
536;3;3;0;Centro;Cidade Baixa;0;0;0;0;0;0;0;0
537;3;3;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
538;3;3;0;Centro;Floresta;0;0;0;0;0;0;0;0
539;3;3;0;Centro;Independência;0;0;0;0;0;0;0;0
540;3;3;0;Centro;Menino Deus;0;0;0;0;0;0;0;0
541;3;3;0;Centro;Moinhos de Vento;0;0;0;0;0;0;0;0
542;3;3;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
543;3;3;0;Centro;Rio Branco;0;0;0;0;0;0;0;0
544;3;3;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
545;3;3;0;Centro;Santana;0;0;0;0;0;0;0;0
546;3;3;0;Cidade Baixa;Azenha;0;0;0;0;0;0;0;0
547;3;3;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0;0;0
548;3;3;0;Cidade Baixa;Centro;0;0;0;0;0;0;0;0
549;3;3;0;Cidade Baixa;Cidade Baixa;0;0;0;0;0;0;0;0
550;3;3;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
551;3;3;0;Cidade Baixa;Floresta;0;0;0;0;0;0;0;0
552;3;3;0;Cidade Baixa;Independência;0;0;0;0;0;0;0;0
553;3;3;0;Cidade Baixa;Menino Deus;0;0;0;0;0;0;0;0
554;3;3;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0;0;0
555;3;3;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
556;3;3;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0;0;0
557;3;3;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
558;3;3;0;Cidade Baixa;Santana;0;0;0;0;0;0;0;0
559;3;3;0;Farroupilha;Azenha;0;0;0;0;0;0;0;0
560;3;3;0;Farroupilha;Bom Fim;0;0;0;0;0;0;0;0
561;3;3;0;Farroupilha;Centro;0;0;0;0;0;0;0;0
562;3;3;0;Farroupilha;Cidade Baixa;0;0;0;0;0;0;0;0
563;3;3;0;Farroupilha;Farroupilha;0;0;0;0;0;0;0;0
564;3;3;0;Farroupilha;Floresta;0;0;0;0;0;0;0;0
565;3;3;0;Farroupilha;Independência;0;0;0;0;0;0;0;0
566;3;3;0;Farroupilha;Menino Deus;0;0;0;0;0;0;0;0
567;3;3;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0;0;0
568;3;3;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
569;3;3;0;Farroupilha;Rio Branco;0;0;0;0;0;0;0;0
570;3;3;0;Farroupilha;Santa Cecília;0;0;0;0;0;0;0;0
571;3;3;0;Farroupilha;Santana;0;0;0;0;0;0;0;0
572;3;3;0;Floresta;Azenha;0;0;0;0;0;0;0;0
573;3;3;0;Floresta;Bom Fim;0;0;0;0;0;0;0;0
574;3;3;0;Floresta;Centro;0;0;0;0;0;0;0;0
575;3;3;0;Floresta;Cidade Baixa;0;0;0;0;0;0;0;0
576;3;3;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
577;3;3;0;Floresta;Floresta;0;0;0;0;0;0;0;0
578;3;3;0;Floresta;Independência;0;0;0;0;0;0;0;0
579;3;3;0;Floresta;Menino Deus;0;0;0;0;0;0;0;0
580;3;3;0;Floresta;Moinhos de Vento;0;0;0;0;0;0;0;0
581;3;3;0;Floresta;Praia de Belas;0;0;0;0;0;0;0;0
582;3;3;0;Floresta;Rio Branco;0;0;0;0;0;0;0;0
583;3;3;0;Floresta;Santa Cecília;0;0;0;0;0;0;0;0
584;3;3;0;Floresta;Santana;0;0;0;0;0;0;0;0
585;3;3;0;Independência;Azenha;0;0;0;0;0;0;0;0
586;3;3;0;Independência;Bom Fim;0;0;0;0;0;0;0;0
587;3;3;0;Independência;Centro;0;0;0;0;0;0;0;0
588;3;3;0;Independência;Cidade Baixa;0;0;0;0;0;0;0;0
589;3;3;0;Independência;Farroupilha;0;0;0;0;0;0;0;0
590;3;3;0;Independência;Floresta;0;0;0;0;0;0;0;0
591;3;3;0;Independência;Independência;0;0;0;0;0;0;0;0
592;3;3;0;Independência;Menino Deus;0;0;0;0;0;0;0;0
593;3;3;0;Independência;Moinhos de Vento;0;0;0;0;0;0;0;0
594;3;3;0;Independência;Praia de Belas;0;0;0;0;0;0;0;0
595;3;3;0;Independência;Rio Branco;0;0;0;0;0;0;0;0
596;3;3;0;Independência;Santa Cecília;0;0;0;0;0;0;0;0
597;3;3;0;Independência;Santana;0;0;0;0;0;0;0;0
598;3;3;0;Menino Deus;Azenha;0;0;0;0;0;0;0;0
599;3;3;0;Menino Deus;Bom Fim;0;0;0;0;0;0;0;0
600;3;3;0;Menino Deus;Centro;0;0;0;0;0;0;0;0
601;3;3;0;Menino Deus;Cidade Baixa;0;0;0;0;0;0;0;0
602;3;3;0;Menino Deus;Farroupilha;0;0;0;0;0;0;0;0
603;3;3;0;Menino Deus;Floresta;0;0;0;0;0;0;0;0
604;3;3;0;Menino Deus;Independência;0;0;0;0;0;0;0;0
605;3;3;0;Menino Deus;Menino Deus;0;0;0;0;0;0;0;0
606;3;3;0;Menino Deus;Moinhos de Vento;0;0;0;0;0;0;0;0
607;3;3;0;Menino Deus;Praia de Belas;0;0;0;0;0;0;0;0
608;3;3;0;Menino Deus;Rio Branco;0;0;0;0;0;0;0;0
609;3;3;0;Menino Deus;Santa Cecília;0;0;0;0;0;0;0;0
610;3;3;0;Menino Deus;Santana;0;0;0;0;0;0;0;0
611;3;3;0;Moinhos de Vento;Azenha;0;0;0;0;0;0;0;0
612;3;3;0;Moinhos de Vento;Bom Fim;0;0;0;0;0;0;0;0
613;3;3;0;Moinhos de Vento;Centro;0;0;0;0;0;0;0;0
614;3;3;0;Moinhos de Vento;Cidade Baixa;0;0;0;0;0;0;0;0
615;3;3;0;Moinhos de Vento;Farroupilha;0;0;0;0;0;0;0;0
616;3;3;0;Moinhos de Vento;Floresta;0;0;0;0;0;0;0;0
617;3;3;0;Moinhos de Vento;Independência;0;0;0;0;0;0;0;0
618;3;3;0;Moinhos de Vento;Menino Deus;0;0;0;0;0;0;0;0
619;3;3;0;Moinhos de Vento;Moinhos de Vento;0;0;0;0;0;0;0;0
620;3;3;0;Moinhos de Vento;Praia de Belas;0;0;0;0;0;0;0;0
621;3;3;0;Moinhos de Vento;Rio Branco;0;0;0;0;0;0;0;0
622;3;3;0;Moinhos de Vento;Santa Cecília;0;0;0;0;0;0;0;0
623;3;3;0;Moinhos de Vento;Santana;0;0;0;0;0;0;0;0
624;3;3;0;Praia de Belas;Azenha;0;0;0;0;0;0;0;0
625;3;3;0;Praia de Belas;Bom Fim;0;0;0;0;0;0;0;0
626;3;3;0;Praia de Belas;Centro;0;0;0;0;0;0;0;0
627;3;3;0;Praia de Belas;Cidade Baixa;0;0;0;0;0;0;0;0
628;3;3;0;Praia de Belas;Farroupilha;0;0;0;0;0;0;0;0
629;3;3;0;Praia de Belas;Floresta;0;0;0;0;0;0;0;0
630;3;3;0;Praia de Belas;Independência;0;0;0;0;0;0;0;0
631;3;3;0;Praia de Belas;Menino Deus;0;0;0;0;0;0;0;0
632;3;3;0;Praia de Belas;Moinhos de Vento;0;0;0;0;0;0;0;0
633;3;3;0;Praia de Belas;Praia de Belas;0;0;0;0;0;0;0;0
634;3;3;0;Praia de Belas;Rio Branco;0;0;0;0;0;0;0;0
635;3;3;0;Praia de Belas;Santa Cecília;0;0;0;0;0;0;0;0
636;3;3;0;Praia de Belas;Santana;0;0;0;0;0;0;0;0
637;3;3;0;Rio Branco;Azenha;0;0;0;0;0;0;0;0
638;3;3;0;Rio Branco;Bom Fim;0;0;0;0;0;0;0;0
639;3;3;0;Rio Branco;Centro;0;0;0;0;0;0;0;0
640;3;3;0;Rio Branco;Cidade Baixa;0;0;0;0;0;0;0;0
641;3;3;0;Rio Branco;Farroupilha;0;0;0;0;0;0;0;0
642;3;3;0;Rio Branco;Floresta;0;0;0;0;0;0;0;0
643;3;3;0;Rio Branco;Independência;0;0;0;0;0;0;0;0
644;3;3;0;Rio Branco;Menino Deus;0;0;0;0;0;0;0;0
645;3;3;0;Rio Branco;Moinhos de Vento;0;0;0;0;0;0;0;0
646;3;3;0;Rio Branco;Praia de Belas;0;0;0;0;0;0;0;0
647;3;3;0;Rio Branco;Rio Branco;0;0;0;0;0;0;0;0
648;3;3;0;Rio Branco;Santa Cecília;0;0;0;0;0;0;0;0
649;3;3;0;Rio Branco;Santana;0;0;0;0;0;0;0;0
650;3;3;0;Santa Cecília;Azenha;0;0;0;0;0;0;0;0
651;3;3;0;Santa Cecília;Bom Fim;0;0;0;0;0;0;0;0
652;3;3;0;Santa Cecília;Centro;0;0;0;0;0;0;0;0
653;3;3;0;Santa Cecília;Cidade Baixa;0;0;0;0;0;0;0;0
654;3;3;0;Santa Cecília;Farroupilha;0;0;0;0;0;0;0;0
655;3;3;0;Santa Cecília;Floresta;0;0;0;0;0;0;0;0
656;3;3;0;Santa Cecília;Independência;0;0;0;0;0;0;0;0
657;3;3;0;Santa Cecília;Menino Deus;0;0;0;0;0;0;0;0
658;3;3;0;Santa Cecília;Moinhos de Vento;0;0;0;0;0;0;0;0
659;3;3;0;Santa Cecília;Praia de Belas;0;0;0;0;0;0;0;0
660;3;3;0;Santa Cecília;Rio Branco;0;0;0;0;0;0;0;0
661;3;3;0;Santa Cecília;Santa Cecília;0;0;0;0;0;0;0;0
662;3;3;0;Santa Cecília;Santana;0;0;0;0;0;0;0;0
663;3;3;0;Santana;Azenha;0;0;0;0;0;0;0;0
664;3;3;0;Santana;Bom Fim;0;0;0;0;0;0;0;0
665;3;3;0;Santana;Centro;0;0;0;0;0;0;0;0
666;3;3;0;Santana;Cidade Baixa;0;0;0;0;0;0;0;0
667;3;3;0;Santana;Farroupilha;0;0;0;0;0;0;0;0
668;3;3;0;Santana;Floresta;0;0;0;0;0;0;0;0
669;3;3;0;Santana;Independência;0;0;0;0;0;0;0;0
670;3;3;0;Santana;Menino Deus;0;0;0;0;0;0;0;0
671;3;3;0;Santana;Moinhos de Vento;0;0;0;0;0;0;0;0
672;3;3;0;Santana;Praia de Belas;0;0;0;0;0;0;0;0
673;3;3;0;Santana;Rio Branco;0;0;0;0;0;0;0;0
674;3;3;0;Santana;Santa Cecília;0;0;0;0;0;0;0;0
675;3;3;0;Santana;Santana;0;0;0;0;0;0;0;0
676;4;4;0;Azenha;Azenha;0;0;0;0;0;0;0;0
677;4;4;0;Azenha;Bom Fim;0;0;0;0;0;0;0;0
678;4;4;0;Azenha;Centro;0;0;0;0;0;0;0;0
679;4;4;0;Azenha;Cidade Baixa;0;0;0;0;0;0;0;0
680;4;4;0;Azenha;Farroupilha;0;0;0;0;0;0;0;0
681;4;4;0;Azenha;Floresta;0;0;0;0;0;0;0;0
682;4;4;0;Azenha;Independência;0;0;0;0;0;0;0;0
683;4;4;0;Azenha;Menino Deus;0;0;0;0;0;0;0;0
684;4;4;0;Azenha;Moinhos de Vento;0;0;0;0;0;0;0;0
685;4;4;0;Azenha;Praia de Belas;0;0;0;0;0;0;0;0
686;4;4;0;Azenha;Rio Branco;0;0;0;0;0;0;0;0
687;4;4;0;Azenha;Santa Cecília;0;0;0;0;0;0;0;0
688;4;4;0;Azenha;Santana;0;0;0;0;0;0;0;0
689;4;4;0;Bom Fim;Azenha;0;0;0;0;0;0;0;0
690;4;4;0;Bom Fim;Bom Fim;0;0;0;0;0;0;0;0
691;4;4;0;Bom Fim;Centro;0;0;0;0;0;0;0;0
692;4;4;0;Bom Fim;Cidade Baixa;0;0;0;0;0;0;0;0
693;4;4;0;Bom Fim;Farroupilha;0;0;0;0;0;0;0;0
694;4;4;0;Bom Fim;Floresta;0;0;0;0;0;0;0;0
695;4;4;0;Bom Fim;Independência;0;0;0;0;0;0;0;0
696;4;4;0;Bom Fim;Menino Deus;0;0;0;0;0;0;0;0
697;4;4;0;Bom Fim;Moinhos de Vento;0;0;0;0;0;0;0;0
698;4;4;0;Bom Fim;Praia de Belas;0;0;0;0;0;0;0;0
699;4;4;0;Bom Fim;Rio Branco;0;0;0;0;0;0;0;0
700;4;4;0;Bom Fim;Santa Cecília;0;0;0;0;0;0;0;0
701;4;4;0;Bom Fim;Santana;0;0;0;0;0;0;0;0
702;4;4;0;Centro;Azenha;0;0;0;0;0;0;0;0
703;4;4;0;Centro;Bom Fim;0;0;0;0;0;0;0;0
704;4;4;0;Centro;Centro;0;0;0;0;0;0;0;0
705;4;4;0;Centro;Cidade Baixa;0;0;0;0;0;0;0;0
706;4;4;0;Centro;Farroupilha;0;0;0;0;0;0;0;0
707;4;4;0;Centro;Floresta;0;0;0;0;0;0;0;0
708;4;4;0;Centro;Independência;0;0;0;0;0;0;0;0
709;4;4;0;Centro;Menino Deus;0;0;0;0;0;0;0;0
710;4;4;0;Centro;Moinhos de Vento;0;0;0;0;0;0;0;0
711;4;4;0;Centro;Praia de Belas;0;0;0;0;0;0;0;0
712;4;4;0;Centro;Rio Branco;0;0;0;0;0;0;0;0
713;4;4;0;Centro;Santa Cecília;0;0;0;0;0;0;0;0
714;4;4;0;Centro;Santana;0;0;0;0;0;0;0;0
715;4;4;0;Cidade Baixa;Azenha;0;0;0;0;0;0;0;0
716;4;4;0;Cidade Baixa;Bom Fim;0;0;0;0;0;0;0;0
717;4;4;0;Cidade Baixa;Centro;0;0;0;0;0;0;0;0
718;4;4;0;Cidade Baixa;Cidade Baixa;0;0;0;0;0;0;0;0
719;4;4;0;Cidade Baixa;Farroupilha;0;0;0;0;0;0;0;0
720;4;4;0;Cidade Baixa;Floresta;0;0;0;0;0;0;0;0
721;4;4;0;Cidade Baixa;Independência;0;0;0;0;0;0;0;0
722;4;4;0;Cidade Baixa;Menino Deus;0;0;0;0;0;0;0;0
723;4;4;0;Cidade Baixa;Moinhos de Vento;0;0;0;0;0;0;0;0
724;4;4;0;Cidade Baixa;Praia de Belas;0;0;0;0;0;0;0;0
725;4;4;0;Cidade Baixa;Rio Branco;0;0;0;0;0;0;0;0
726;4;4;0;Cidade Baixa;Santa Cecília;0;0;0;0;0;0;0;0
727;4;4;0;Cidade Baixa;Santana;0;0;0;0;0;0;0;0
728;4;4;0;Farroupilha;Azenha;0;0;0;0;0;0;0;0
729;4;4;0;Farroupilha;Bom Fim;0;0;0;0;0;0;0;0
730;4;4;0;Farroupilha;Centro;0;0;0;0;0;0;0;0
731;4;4;0;Farroupilha;Cidade Baixa;0;0;0;0;0;0;0;0
732;4;4;0;Farroupilha;Farroupilha;0;0;0;0;0;0;0;0
733;4;4;0;Farroupilha;Floresta;0;0;0;0;0;0;0;0
734;4;4;0;Farroupilha;Independência;0;0;0;0;0;0;0;0
735;4;4;0;Farroupilha;Menino Deus;0;0;0;0;0;0;0;0
736;4;4;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0;0;0
737;4;4;0;Farroupilha;Praia de Belas;0;0;0;0;0;0;0;0
738;4;4;0;Farroupilha;Rio Branco;0;0;0;0;0;0;0;0
739;4;4;0;Farroupilha;Santa Cecília;0;0;0;0;0;0;0;0
740;4;4;0;Farroupilha;Santana;0;0;0;0;0;0;0;0
741;4;4;0;Floresta;Azenha;0;0;0;0;0;0;0;0
742;4;4;0;Floresta;Bom Fim;0;0;0;0;0;0;0;0
743;4;4;0;Floresta;Centro;0;0;0;0;0;0;0;0
744;4;4;0;Floresta;Cidade Baixa;0;0;0;0;0;0;0;0
745;4;4;0;Floresta;Farroupilha;0;0;0;0;0;0;0;0
746;4;4;0;Floresta;Floresta;0;0;0;0;0;0;0;0
747;4;4;0;Floresta;Independência;0;0;0;0;0;0;0;0
748;4;4;0;Floresta;Menino Deus;0;0;0;0;0;0;0;0
